srno,mobmake,hubid,hubpincode,pickuppartnerid,deliverypartnerid,insuranceCompanyId,custpincodecategory,claimtype,custpincode,servicecntrid,diff1,diff2,diff3,predicted
2919184,13,7,500004,233,233,0,1,0,500085,4403,-4,-5,-571,13.31562976
2924638,9,12,302006,233,233,0,2,0,342008,4407,-8,-1,-141,13.70159552
2937374,10,4,600024,233,233,0,1,0,600097,4482,-7,-4,-326,12.51536926
2916425,15,12,302006,233,233,1,1,0,302039,4453,-13,-17,-38,13.22040918
2971365,10,23,400001,233,233,0,1,0,421501,4398,-5,-4,-58,12.12991547
2953018,4,1,400059,233,233,0,2,0,452016,4011,-8,-1,-65,14.44845586
2990694,15,1,400059,308,233,0,1,0,400102,4545,-3,-1,-358,11.47103599
2993951,15,12,302006,233,233,0,1,0,302018,4453,-2,-5,-276,12.04429672
3003440,13,22,400104,233,233,0,2,0,462042,4581,-5,-3,-130,12.72428222
3017805,13,7,500004,233,233,0,3,0,502103,4403,-5,-4,-298,13.97691393
2972914,9,8,700064,201,233,0,4,0,735134,4499,-10,-1,-143,15.30913277
3011495,13,26,560066,233,233,0,1,0,560049,5001,-8,-2,-684,10.34366619
3019136,13,22,400104,233,233,0,1,0,380024,4581,-7,-1,-293,11.21812675
3019136,13,22,400104,0,233,0,1,0,380024,4581,-7,-1,-293,12.64899881
3033803,15,1,400059,233,233,1,1,0,400066,4545,-4,-442,-154,12.00736033
3052386,13,22,400104,233,233,0,2,0,431005,4581,-2,-2,-160,11.84756724
3048310,13,7,500004,233,233,0,1,0,500019,4403,-7,-22,-354,11.89916664
3046716,15,3,560011,233,245,0,1,0,560102,4461,-6,-7,-46,11.56701764
2956653,32,2,110018,233,233,0,1,0,110052,4147,-2,-4,-266,15.35479739
2863442,10,6,160059,233,233,0,3,0,132039,4437,-4,0,-27,14.43151302
2881009,10,6,160059,233,233,0,3,0,141003,4437,-4,-1,-91,14.3565094
2973297,13,21,110015,233,233,0,3,0,141003,4580,-6,-3,-161,13.6015741
3052198,10,7,500004,233,233,1,1,0,500081,4474,-5,-116,-236,11.20965154
2996540,13,21,110015,233,233,0,2,0,134118,4580,-4,-2,-322,12.38435711
3058991,15,2,110018,233,233,0,1,0,201007,4550,-4,-355,-33,11.91657018
3052936,15,2,110018,233,233,0,1,0,201310,4091,-4,-14,-29,13.20056617
2909943,9,7,500004,233,233,0,3,0,530027,4474,-19,0,-49,15.07881693
3068257,28,3,560011,308,245,0,1,0,560032,4400,-1,0,-114,12.37520132
2931655,13,21,110015,233,233,0,1,0,110024,4580,-7,-1,-315,12.099446
2988250,13,17,800001,233,233,0,2,0,846003,4538,-13,-67,-39,13.66466808
2839774,13,22,400104,233,233,0,1,0,400614,4581,-3,-3,-297,13.15284803
2860447,4,7,500004,233,233,1,1,0,500016,4474,-3,276,-279,11.98408451
2972334,13,22,400104,308,233,0,1,0,400614,4581,-10,-2,-351,11.60194721
3068855,21,2,110018,233,233,0,1,0,700015,5138,0,-20,-81,13.2881196
3080470,13,8,700064,233,233,0,2,0,734001,4508,-4,-9,-134,12.18834534
2962013,10,2,110018,233,233,1,1,0,110032,4388,-13,-74,-337,12.57382929
2824543,30,4,600024,233,233,0,1,0,600078,4399,-2,0,-201,15.97561398
2842502,13,3,560011,233,233,0,2,0,570023,4467,-9,-90,-253,15.0933331
2875165,13,22,400104,233,233,0,2,0,410210,4581,-5,-1,-322,13.88885833
2875230,10,8,700064,233,233,0,1,0,700039,4499,-3,0,-405,13.08204141
2907657,13,21,110015,233,233,0,1,0,110005,4580,-1,-2,-147,11.96163213
2858782,10,9,411016,233,233,0,3,0,431131,4021,-6,-4,-37,16.71562757
2847675,15,1,400059,233,233,0,1,0,400024,4010,-8,0,-174,15.59205628
2843329,15,2,110018,233,233,0,1,0,201013,4550,-15,-6,-275,14.43230441
2866898,10,7,500004,233,233,1,1,0,500085,4474,-19,-161,-298,13.98174099
2973417,13,21,110015,233,233,0,2,0,125055,4580,-3,-3,-166,12.4060431
2901200,13,21,110015,233,233,0,2,0,144001,4580,-14,-4,-336,13.96432652
2979383,13,26,560066,233,233,0,2,0,570018,5001,-9,-18,-270,11.46240259
3001198,10,10,226010,233,233,1,1,0,226022,4425,-2,-19,-83,11.31771752
3041610,13,26,560066,233,233,0,1,0,560103,5001,-3,-24,-617,9.770276425
3017184,10,23,400001,233,233,0,1,0,400101,4398,-5,-88,-314,11.79586187
3062178,15,7,500004,233,233,1,1,0,500034,4477,-3,-38,-326,11.51206226
3048863,10,27,110034,233,233,1,1,0,121002,4388,-3,-265,-44,11.28328558
3050263,9,8,700064,201,233,0,4,0,741201,4499,-2,0,-16,14.04767923
2969990,5,1,400059,233,245,0,2,0,390003,4015,-5,0,-695,14.14745963
3010063,13,21,110015,308,245,0,1,0,110088,4580,-4,-29,-669,10.85690833
3046845,13,21,110015,233,245,0,1,0,110059,4580,-4,-119,-261,10.73585053
3048458,5,2,110018,233,233,1,1,0,122002,4093,-7,-427,-32,12.29155098
2849149,13,7,500004,233,233,0,3,0,533126,4403,-4,-2,-36,15.79596742
2968942,13,21,110015,233,233,0,1,0,110064,4580,-5,-2,-510,11.75409732
2971826,13,22,400104,233,233,0,1,0,411057,4581,-16,-1,-328,12.3971547
2885724,10,3,560011,233,233,1,1,0,560032,4460,-2,-113,-58,12.85722796
2957326,13,22,400104,233,233,0,2,0,360003,4581,-12,-3,-274,12.90544293
3023156,13,21,110015,233,233,0,2,0,208021,4580,-11,-4,-360,12.98625778
3031818,21,2,110018,233,233,0,1,0,400057,5138,-6,0,-276,11.87908641
2896521,13,21,110015,233,233,0,1,0,201308,4580,-2,-2,-316,12.93018328
2912723,13,8,700064,233,233,0,1,0,700075,4508,-4,-4,-59,12.75994912
3058913,13,21,110015,233,233,0,1,0,201308,4580,-5,-1,-263,11.25055872
2818736,10,2,110018,233,233,0,1,0,201304,4388,-2,-3,-21,13.96367994
2865098,15,2,110018,233,233,0,1,0,201301,4094,-3,0,-82,15.21465186
2949049,13,2,110018,233,233,1,1,0,122015,4388,-10,276,-286,12.44001227
2970789,15,2,110018,308,233,0,1,0,122101,4550,-6,0,-108,11.45472934
2971445,13,22,400104,233,233,0,1,0,401202,4581,-15,-9,-169,12.17290463
3036266,10,27,110034,233,233,1,1,0,302019,4388,-1,232,-232,12.06080842
2991519,15,1,400059,308,233,0,1,0,400080,4545,-3,-8,-304,11.43069716
2908113,15,2,110018,233,233,1,1,0,201307,4091,-33,-46,-64,16.16655389
2947992,9,6,160059,233,233,0,3,0,141008,4437,-9,0,-30,13.69072357
3032231,9,8,700064,233,233,0,1,0,700135,4499,-6,0,-124,11.17532569
3056386,15,5,380009,233,233,1,1,0,380058,4011,-2,52,-51,12.84134208
3040022,15,5,380009,233,233,1,2,0,395006,4546,-17,-424,-272,13.62162247
3001209,10,25,560037,233,245,0,1,0,560094,4460,-4,-10,-682,11.88406915
2972736,1,3,560011,308,245,0,1,0,560072,4400,-12,-1,-305,11.03522708
2861610,15,8,700064,233,233,0,3,0,751006,4500,-6,-3,-80,15.94238098
2970451,1,24,110092,233,233,1,1,0,122051,4150,-2,-352,-251,12.28257552
3040775,13,21,110015,233,233,0,2,0,248007,4580,-4,-189,-97,12.84563219
3040775,13,21,110015,0,233,0,2,0,248007,4580,-4,-189,-97,14.27650425
3046439,13,21,110015,233,233,0,3,0,143505,4580,-5,-2,-361,12.92897743
2906541,26,6,160059,233,233,0,2,0,134102,4439,-30,0,-83,16.03894207
2853022,13,8,700064,233,233,1,1,0,700055,4508,-3,-137,-31,13.54159768
3036610,9,23,400001,233,233,0,2,0,390002,4398,-15,0,-132,12.52248545
2833408,15,17,800001,201,233,0,4,0,821109,4409,-9,-7,-30,17.69155576
2947913,13,21,110015,233,233,0,1,0,121005,4580,-3,-5,-221,11.75511102
3035769,13,22,400104,233,233,0,1,0,421204,4581,-3,-369,-134,11.58756521
2876093,13,22,400104,233,233,0,1,0,380051,4581,-8,0,-499,12.98279157
2875113,13,22,400104,233,233,1,1,0,421301,4581,-1,-1,-32,12.61845807
2905975,13,3,560011,233,233,1,1,0,560029,4467,-3,-35,-190,12.97649134
3008986,15,4,600024,233,233,0,1,0,603112,4483,-2,0,-112,11.91557326
2932995,13,21,110015,233,245,0,1,0,110084,4580,-4,-5,-160,11.73011762
2831032,13,4,600024,233,233,0,1,0,600011,4490,-9,-1,-485,14.19098864
2852989,13,22,400104,233,233,0,2,0,452001,4581,-7,-38,-334,14.59351672
2920993,13,22,400104,233,233,0,2,0,440010,4581,-9,-2,-384,13.83798361
3040035,13,21,110015,308,233,0,1,0,122001,4580,-4,-7,-335,10.43228919
2843184,13,21,110015,233,233,0,1,0,201301,4580,-4,-1,-344,13.62308848
2865553,13,22,400104,233,233,0,1,0,400088,4581,-3,-1,-233,12.81513886
2902539,13,22,400104,233,233,0,2,0,396191,4581,-4,-2,-130,13.29499841
2898724,13,2,110018,233,233,0,1,0,110092,4147,-4,-1,-65,13.78632888
2885519,10,1,400059,233,233,0,1,0,400059,4398,-5,0,-290,13.10918407
2885544,15,2,110018,233,233,1,1,0,122003,4094,-4,-185,-271,14.87432993
2897295,13,22,400104,233,233,0,1,0,400064,4581,-13,-1,-348,13.00972053
2949791,10,2,110018,233,233,1,1,0,110029,4388,-6,-4,-285,12.24531902
2908160,13,21,110015,233,233,0,2,0,180001,4580,-11,-5,-214,13.92460958
2884689,13,21,110015,233,233,0,2,0,282006,4580,-28,-132,-91,15.79581668
2995093,13,22,400104,308,233,1,1,0,400078,4581,-3,-13,-23,10.79346153
2938358,21,2,110018,233,233,0,1,0,201301,4154,-4,-6,-10,14.86063
2957114,10,2,110018,233,233,1,1,0,110058,4388,-19,-112,-42,12.72841432
2970736,23,2,110018,233,233,0,2,0,160030,4442,-3,-5,-167,14.3619232
3030083,15,11,641012,233,233,0,1,0,641022,4492,-3,-7,-107,11.70638774
3053123,15,2,110018,233,233,0,1,0,201014,4091,-3,-511,-78,13.93438657
3085831,13,21,110015,233,233,0,1,0,110034,4580,-3,-1,-70,10.04613498
3080561,10,25,560037,233,233,1,1,0,560066,4460,-6,-77,-25,10.80463663
3003740,9,23,400001,233,245,0,2,0,395005,4398,-8,-1,-146,12.50788501
2930612,10,6,160059,233,233,0,3,0,141013,4437,-8,-94,-51,14.104678
3006065,13,21,110015,233,233,0,1,0,110093,4580,-10,-6,-300,11.41924128
3058134,15,2,110018,233,233,1,1,0,110017,4091,-10,-198,-29,13.01747529
2987334,28,4,600024,233,233,0,1,0,600043,4485,-4,-55,-99,13.74368516
2999954,15,8,700064,233,233,0,1,0,700027,4511,-2,-3,-128,11.98156242
2884838,13,7,500004,233,233,0,1,0,500081,4403,-4,-227,-34,13.60920417
3070143,15,7,500004,233,233,1,1,0,500081,4477,-4,-2,-71,11.21993199
3022397,4,2,110018,233,233,1,1,0,121001,4148,-22,-511,-48,13.06639117
3025645,10,27,110034,233,233,1,1,0,121005,4388,-9,-3,-26,11.40146697
2825206,1,21,110015,233,233,1,1,0,110075,4580,-5,190,-197,11.44469721
2861932,13,22,400104,233,233,0,1,0,400067,4581,-4,-1,-105,12.80100425
3060469,10,25,560037,233,233,0,1,0,560050,4460,-6,0,-218,11.0599694
2872663,10,6,160059,233,233,0,3,0,143001,4437,-2,-341,-291,15.03612708
2872663,10,6,160059,233,233,0,3,0,143001,4437,-2,-364,-291,15.07062639
2949697,10,2,110018,233,233,1,2,0,132103,4388,-1,-186,-28,13.20208207
2951181,13,21,110015,233,233,0,1,0,226001,4580,-5,-1,-306,12.64151461
2865460,5,2,110018,233,233,0,1,0,110030,4093,-13,0,-363,14.09063561
3074080,13,21,110015,233,233,0,1,0,122018,4580,-6,-1,-360,10.62209825
2866420,15,5,380009,233,233,0,1,0,380004,4546,-3,-2,-28,13.00943623
2967568,15,5,380009,233,233,0,1,0,380004,4546,-3,-121,-246,12.25181746
2822670,10,9,411016,233,233,0,1,0,411023,4021,-6,-2,-237,15.22328969
2839919,4,9,411016,233,233,1,1,0,411014,4030,-1,-27,-168,14.08297611
2858197,10,2,110018,233,233,0,1,0,110018,4388,-7,-94,-159,13.33094324
2851271,13,21,110015,233,233,0,1,0,201009,4580,-8,-13,-290,13.69000864
2883327,13,2,110018,233,233,0,1,0,110088,4147,-6,-3,-320,14.24469235
2819467,10,2,110018,233,233,0,1,0,201301,4388,-8,-74,-184,14.4595013
2819467,16,2,110018,233,233,0,1,0,201301,4388,-8,-255,-184,15.40430489
2893006,10,2,110018,233,233,1,1,0,110065,4388,-11,-348,-41,13.41955775
2921148,10,1,400059,233,233,0,1,0,401208,4398,-2,0,-351,12.63993154
2898414,10,1,400059,233,233,0,2,0,403711,4398,-4,-282,-33,14.11971414
2953951,13,21,110015,233,233,0,1,0,110018,4580,-9,0,-331,11.95733564
2928638,15,3,560011,233,233,0,3,0,591317,4461,-8,-80,-30,15.26922689
2999209,13,21,110015,233,233,0,2,0,201206,4580,-2,-7,-351,12.78784007
3002827,13,17,800001,233,233,0,3,0,834001,4538,-2,-5,-31,13.76531445
2987302,15,2,110018,233,233,0,1,0,201306,4091,-2,0,-95,13.85654475
2980478,10,17,800001,233,233,1,3,0,828306,4370,-3,-457,-246,15.15058076
3042399,10,23,400001,233,233,0,1,0,411037,4398,-3,-4,-223,11.31423642
3019622,4,3,560011,233,233,1,1,0,560034,5146,-6,-33,-292,8.377703202
3017268,10,27,110034,308,233,0,1,0,110044,4388,-4,-11,-92,10.79104963
3048526,13,8,700064,201,233,0,4,0,742202,4508,-2,-26,-296,14.74401341
3043896,10,27,110034,233,233,0,1,0,122017,4388,-5,-10,-275,11.23390746
3061094,13,26,560066,233,233,1,1,0,560103,5001,-3,-68,-29,9.167160551
3050016,13,22,400104,233,233,0,2,0,410210,4581,-4,-41,-206,11.90505944
2978616,13,21,110015,233,233,0,1,0,201304,4580,-14,-2,-77,12.39250548
3055893,4,2,110018,233,233,1,1,0,110044,4148,-10,-186,-276,11.76547495
3065642,15,6,160059,233,233,0,2,0,151001,4437,-3,-253,-218,12.46096821
3065642,10,6,160059,233,233,0,2,0,151001,4437,-3,-90,-218,11.65538226
3025875,22,1,400059,233,233,0,1,0,641009,4498,-17,-12,-246,14.84514522
3008299,10,2,110018,233,245,0,1,0,110092,4388,-2,-5,-152,11.22172306
2939037,13,21,110015,233,233,0,2,0,136118,4580,-3,-9,-76,12.80229557
3040038,13,26,560066,233,233,0,1,0,560067,5001,-17,-576,-51,10.81200865
3016539,13,21,110015,233,233,0,2,0,322001,4580,-2,0,-272,13.41530844
3028370,28,24,110092,233,233,1,2,0,412101,4150,-4,-172,-93,17.45632979
2847600,10,5,380009,233,245,0,1,0,382424,4422,-6,-121,-285,13.54586949
2902293,13,21,110015,233,233,0,1,0,201310,4580,-4,-2,-558,13.1444357
2829320,8,2,110018,233,233,1,2,0,125005,4145,-24,-85,-62,16.07141213
2939295,10,4,600024,233,233,1,1,0,600082,4482,-4,-41,-242,12.34653861
3009300,13,22,400104,233,233,0,2,0,482001,4581,-5,-3,-309,12.94517668
2870164,13,22,400104,233,233,0,3,0,413501,4581,-2,-2,-29,14.5523365
2862546,13,8,700064,233,233,0,3,0,751024,4508,-3,-4,-204,15.6391133
2993969,18,1,400059,233,233,0,1,0,700069,4504,-2,0,-153,14.38761088
3030267,1,4,600024,233,233,1,2,0,602105,4485,-2,-2,-302,11.18923985
2865691,32,8,700064,201,233,0,4,0,742225,4508,-8,-39,-29,18.95753874
2983391,15,2,110018,308,233,1,1,0,122001,4091,-13,-449,-40,13.9818057
3011421,21,2,110018,233,233,0,2,0,160020,4442,-5,-9,-142,13.7704374
2858132,13,8,700064,233,233,0,3,0,751019,4508,-3,-2,-99,15.60324475
2875296,1,2,110018,233,233,1,1,0,201304,4150,-4,-717,-55,14.41842911
2860443,1,1,400059,233,233,0,1,0,400607,4012,-4,0,-120,13.65564725
2867249,13,21,110015,233,233,0,2,0,122107,4580,-9,-130,-185,14.02021718
2926563,13,7,500004,233,233,0,1,0,500020,4403,-3,-4,-221,12.91774997
2930792,13,21,110015,233,233,0,1,0,110046,4580,-8,-6,-189,12.0645588
2894362,6,4,600024,233,233,0,1,0,600088,4473,-2,-2,-653,12.59300592
2953718,10,2,110018,233,233,1,1,0,201014,4388,-1,-135,-302,12.8547315
3019625,1,24,110092,233,233,0,3,0,123021,4150,-6,-104,-33,13.28639307
3032073,13,21,110015,233,233,0,1,0,201301,4580,-3,-1,-653,11.75397789
3037470,13,7,500004,233,233,0,1,0,500011,4403,-5,-4,-168,11.756416
2986766,31,1,400059,233,233,0,1,0,400069,4016,-4,-12,-353,15.82175673
3039933,10,27,110034,233,233,0,1,0,110096,4388,-5,-102,-196,11.2665634
3039933,10,27,110034,233,233,0,1,0,110096,4388,-5,-41,-196,11.17506524
3068055,10,27,110034,233,233,0,1,0,122007,4388,-1,-123,-35,10.77333318
3047030,28,24,110092,233,233,1,1,0,201304,4150,-10,-315,-63,15.22056967
3052092,13,21,110015,233,233,0,1,0,110018,4580,-8,-8,-14,10.60795634
2843915,15,2,110018,233,245,1,1,0,110029,4091,-9,-400,-24,15.50453075
2989408,13,21,110015,308,233,0,1,0,122002,4580,-7,-2,-291,11.07936391
3054440,13,7,500004,233,233,0,1,0,500038,4403,-16,-2,-177,12.07311586
2844465,13,22,400104,233,233,0,2,0,425001,4581,-7,-13,-345,14.45905497
2941622,15,3,560011,233,233,1,2,0,590001,4469,-4,-13,-23,13.85300189
2972978,13,22,400104,233,233,0,2,0,361008,4581,-2,-392,-201,12.81652293
2937549,1,24,110092,233,233,1,1,0,121001,4150,-4,-150,-67,12.27961701
2957459,13,26,560066,233,233,0,2,0,581402,5001,-8,-12,-214,11.68799923
3049944,10,27,110034,233,245,1,1,0,110043,4388,-12,-33,-218,11.27874379
2928392,10,23,400001,233,233,0,1,0,400010,4398,-6,-14,-294,12.68345297
2851960,15,6,160059,233,233,0,3,0,143001,4549,-4,-2,-114,14.84650367
3000257,9,23,400001,233,233,0,2,0,452002,4398,-6,0,-116,12.95557368
2894173,13,11,641012,201,201,0,0,0,670002,4495,-20,-2,-39,13.4104844
3022082,33,2,110018,233,233,0,1,0,110085,4405,-2,0,-104,13.64934348
3052963,15,5,380009,233,245,0,1,0,380013,4546,-4,-2,-129,10.99025717
2866651,13,21,110015,233,233,0,1,0,201306,4580,-8,-7,-19,13.30615414
2880980,10,2,110018,233,233,0,1,0,110044,4388,-5,-3,-38,12.76200575
3018382,13,21,110015,308,233,0,1,0,110086,4580,-6,-68,-133,10.60723171
2944199,20,1,400059,233,233,0,1,0,641001,4011,-18,0,-128,17.28437726
3045350,13,7,500004,233,233,0,1,0,500032,4403,-4,-399,-652,12.59124877
3058013,13,21,110015,233,233,0,2,0,181121,4580,-9,-4,-571,12.48021161
3011297,9,23,400001,233,245,0,2,0,390006,4398,-4,-2,-162,12.22143811
3057071,15,3,560011,233,245,1,1,0,560078,4469,-4,-252,-266,11.86771683
2876024,4,4,600024,233,233,0,2,0,632602,4488,-7,-5,-233,13.60303972
2866461,13,21,110015,233,233,0,2,0,147001,4580,-6,-5,-342,14.00973305
2880281,10,11,641012,201,201,0,0,0,679340,4496,-5,-11,-293,12.82102503
2858850,13,21,110015,233,233,0,2,0,127021,4580,-4,-4,-460,13.9449684
2994339,13,22,400104,233,233,0,1,0,411003,4581,-8,-2,-315,11.78036657
2992448,13,7,500004,233,233,0,2,0,530017,4403,-13,-239,-57,14.04253481
2984563,13,22,400104,233,233,0,1,0,421204,4581,-7,-3,-368,11.95924352
2943340,18,1,400059,233,233,1,2,0,125005,4011,-2,-687,-55,14.46790785
2895937,10,3,560011,233,233,1,3,0,574101,4460,-2,-85,-24,14.6710264
3044959,13,7,500004,233,233,0,4,0,509125,4403,-9,-2,-300,14.8566982
3052062,9,3,560011,308,233,0,1,0,560083,4460,-9,0,-12,10.58318579
2862097,10,5,380009,233,245,0,1,0,380051,4422,-9,-1,-372,13.39305459
3076947,13,26,560066,233,233,1,1,0,600091,5001,-2,-12,-41,9.168090453
2897282,10,4,600024,233,233,1,1,0,600113,4482,-1,-44,-133,12.59008156
3038516,15,6,160059,233,233,0,2,0,134203,4549,-5,0,-335,12.01273866
2842992,10,2,110018,233,233,0,1,0,201308,4388,-8,0,-347,14.21748859
2907463,10,2,110018,233,233,0,1,0,122001,4388,-5,-6,-278,12.75047451
2820292,1,2,110018,233,233,1,1,0,201304,4150,-4,-23,-241,14.12151346
2834028,12,6,160059,233,233,0,3,0,136135,4435,-3,-283,-202,15.52902064
2834028,13,6,160059,233,233,0,3,0,136135,4435,-3,-5,-202,15.22424724
2873907,13,22,400104,233,233,0,1,0,411008,4581,-2,-2,-299,12.81138996
2855526,13,22,400104,233,233,0,1,0,411041,4581,-9,-1,-637,13.58844127
2906338,13,21,110015,233,233,0,2,0,281001,4580,-2,-50,-110,14.26702558
2908052,13,21,110015,233,233,1,1,0,302019,4580,-3,-308,-36,13.8302907
2939371,13,21,110015,201,233,0,4,0,125053,4580,-4,-5,-172,14.91724394
2946716,10,12,302006,233,233,1,1,0,302018,4407,-1,-189,-91,12.25764613
2948650,28,24,110092,233,233,0,0,0,0,4150,-3,-231,-199,13.53435648
2948650,13,24,110092,233,233,0,0,0,0,4150,-3,-4,-199,11.51059067
2959949,13,7,500004,233,233,0,4,0,535270,4403,-4,-3,-65,15.57094095
2981186,10,6,160059,233,233,1,2,0,140103,4437,-11,-257,-188,13.08410207
2980376,15,1,400059,233,233,0,2,0,452010,4545,-3,0,-112,13.17964141
3000691,13,8,700064,233,233,0,1,0,700089,4508,-4,-1,-207,11.90932055
3017538,13,26,560066,308,233,0,1,0,560048,5001,-3,-2,-289,9.286006696
3044052,1,24,110092,233,233,1,1,0,110041,4150,-2,-352,-28,11.21861549
3042722,13,8,700064,233,233,1,1,0,700089,4508,-8,-83,-65,11.64222495
3059597,13,21,110015,308,233,0,1,0,110086,4580,-3,-2,-287,10.04130926
3035695,12,1,400059,233,233,0,1,0,411039,4018,-7,0,-272,13.2837898
3091001,10,27,110034,233,233,0,1,0,110035,4388,-2,-7,-290,10.50281858
3064303,13,26,560066,233,245,0,1,0,560018,5001,-5,-1,-357,9.271514896
2838889,15,7,500004,233,233,0,2,0,515001,4477,-10,-5,-81,15.08593287
2921129,10,2,110018,233,233,0,1,0,121005,4388,-7,-27,-281,12.71827557
2969805,12,2,110018,233,233,0,1,0,121005,4092,-6,0,-39,13.25456292
2960986,13,21,110015,233,233,0,1,0,121005,4580,-3,-9,-205,11.60603304
2960986,13,21,110015,233,233,0,1,0,121005,4580,-3,-10,-205,11.60753301
2854115,18,8,700064,233,233,0,1,0,700067,4505,-3,0,-63,13.92400256
2927752,10,7,500004,233,233,1,1,0,500082,4474,-7,-36,-272,12.56666109
2970385,13,22,400104,233,233,1,1,0,421301,4581,-3,-181,-59,11.95962073
2966942,22,1,400059,233,233,0,3,0,143001,4008,-3,-3,-278,14.94177704
2853549,15,6,160059,233,233,0,3,0,141001,4549,-7,-13,-289,15.10176298
3003205,15,10,226010,233,233,1,2,0,208020,4547,-5,-210,-330,12.82256476
2863151,13,21,110015,233,233,0,1,0,122001,4580,-2,-7,-222,12.64638158
2927492,10,1,400059,233,233,0,3,0,421605,4398,-4,-7,-219,14.6098901
3068997,15,5,380009,233,233,0,2,0,395010,4546,-2,-7,-712,12.34313091
2835440,13,22,400104,233,233,0,1,0,400081,4581,-9,-18,-117,13.35139565
2879534,15,2,110018,233,233,0,1,0,110002,4550,-4,-61,-32,12.76501438
2876554,13,7,500004,233,233,0,2,0,530045,4403,-5,-50,-95,14.69184103
2904364,32,17,800001,233,233,0,3,0,841214,4538,-3,-52,-29,17.13972759
2994057,10,2,110018,233,233,0,1,0,201011,4388,-2,0,-322,12.27513545
2981244,10,8,700064,233,233,1,1,0,700001,4499,-7,0,-33,11.8156197
2970815,28,24,110092,233,233,0,1,0,110092,4150,-2,-120,-21,14.69774341
3004006,10,23,400001,233,233,0,1,0,400607,4398,-5,-247,-196,12.09089957
2930967,16,1,400059,233,233,0,2,0,561203,4401,-3,0,-343,15.35521565
3001468,16,1,400059,233,233,0,1,0,711104,4390,-4,-6,-145,14.68550831
3054022,10,25,560037,233,233,0,1,0,600028,4460,-5,0,-234,11.39138268
3046863,13,21,110015,233,233,0,1,0,110019,4580,-11,-13,-312,11.03828102
3085258,10,27,110034,233,233,0,1,0,201301,4388,-4,-279,-53,11.55217344
3062874,10,25,560037,233,245,0,0,0,0,4460,-4,-198,-352,6.175047666
2939171,28,24,110092,233,233,0,2,0,148001,4150,-8,-5,-297,16.57903371
2938090,15,2,110018,308,233,1,1,0,122002,4550,-3,-4,-119,11.68707157
3011506,9,7,500004,233,233,0,1,0,500065,4474,-13,0,-112,11.63662529
3073811,13,21,110015,233,233,0,1,0,110017,4580,-1,-1,-192,10.18087134
2876867,13,8,700064,233,233,0,1,0,700082,4508,-4,-1,-308,13.33912006
2931651,13,22,400104,233,233,0,1,0,380051,4581,-5,-1,-357,12.13235929
2906449,15,10,226010,233,233,0,2,0,221010,4547,-5,-6,-426,13.74519602
3063505,13,21,110015,233,245,0,1,0,110001,4580,-3,-2,-274,10.34280712
3034848,9,27,110034,233,233,0,2,0,132103,4388,-10,-2,-146,12.35442663
2827286,13,3,560011,233,233,0,1,0,560037,4467,0,0,-167,13.63231162
3009836,13,7,500004,233,233,0,1,0,500035,4403,-6,-15,-273,12.20108261
3011585,13,8,700064,233,233,0,3,0,786171,4508,-4,-4,-349,14.42746609
2892055,13,21,110015,233,233,0,3,0,306401,4580,-10,-9,-317,16.01506522
2993568,13,21,110015,233,233,0,1,0,121004,4580,-3,-1,-272,11.28999585
3038938,10,6,160059,233,233,0,2,0,160103,4437,-5,-2,-265,12.00864522
2833931,15,2,110018,233,233,0,1,0,201014,4094,-3,-10,-69,15.55779196
2842506,13,22,400104,233,233,0,2,0,396191,4581,-4,-22,-139,13.98738455
2827558,13,4,600024,233,233,0,1,0,600099,4490,-19,-1,-182,14.44833024
2866136,13,22,400104,233,233,0,1,0,400002,4581,-11,-4,-313,13.23643584
2884872,5,1,400059,233,233,0,1,0,400081,4015,-4,0,-313,13.97155726
2899712,13,22,400104,233,233,0,1,0,411001,4581,-3,-1,-241,12.52860051
2930379,15,9,411016,233,233,0,1,0,412105,4548,-3,0,-108,12.39148224
2949731,9,8,700064,233,233,0,2,0,734005,4499,-2,0,-59,13.03895044
2953268,15,2,110018,233,233,0,1,0,110025,4094,-5,0,-702,14.14985088
2943665,10,2,110018,233,233,1,1,0,201010,4148,-2,81,-38,13.38670626
2912458,13,8,700064,233,0,0,1,0,700039,4508,-10,-2,-263,15.24203201
2982809,13,22,400104,233,233,0,1,0,412114,4581,-4,-7,-661,12.00788223
2860101,6,1,400059,233,233,0,1,0,400072,4581,-37,-2,-388,13.7749591
3005038,15,2,110018,233,233,1,1,0,201306,4091,-3,-273,-222,14.21299935
2978586,21,2,110018,233,233,0,1,0,500056,5138,-5,-11,-145,13.0656666
3021630,15,9,411016,233,233,0,1,0,411037,4548,-2,0,-98,11.33437476
3042067,10,27,110034,233,233,1,1,0,110018,4388,-2,-465,-275,11.70971426
3048317,15,2,110018,233,233,0,1,0,110034,4550,-3,0,-71,10.81581128
3069146,15,1,400059,233,233,0,1,0,400058,4545,-2,0,-150,10.86749024
2909502,10,6,160059,233,233,0,3,0,141013,4437,-6,0,-195,14.21476352
3049110,13,21,110015,201,233,0,3,0,122050,4388,-5,-61,-136,13.57721743
2918997,15,8,700064,233,233,0,2,0,713212,4500,-4,-47,-79,14.06761239
2825559,13,2,110018,233,233,0,2,0,248002,4147,-6,-16,-28,16.62863459
2960253,10,8,700064,233,233,0,1,0,700064,4499,-4,0,-305,12.12203395
